,ITEM_CODE,CATEGORY_NAME,ITEM_NAME,SUB_CATEGORY_NAME,A1_ITEM_CODE,Retailer Item Code,Description,A1_RET_ITEM_CODE,A1 Item Description,Visits(Base Item and A1 Purchased)#,Visits(Base Item and A1 Purchased)%,A1_ITEM_NAME,STANDARD_UPC,RETAILER_ITEM_CODE,CATEGORY_ID,SUB_CATEGORY_ID,UPC,TITLE,DETAILED_DESCRIPTION
4505,0,BEER / WINE / ALCOHOL BEV.,MIDORI MELON LIQUEUR,LIQUOR-42 PROOF OR LESS,0,700108000,WINE - PREMIUM CABERNET,428368000,RICOTTA,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
4547,0,BEER / WINE / ALCOHOL BEV.,NATINCO MOSCATO D'ASTI,WINE - IMPORTS,0,1202200898,WINE - PREMIUM CABERNET,428368000,ING CAKE - LAYER/SHEET/CUPCAKE,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
5690,0,BEER / WINE / ALCOHOL BEV.,SILVER OAK ALEXANDER CABERNET,WINE - PREMIUM CABERNET,0,1200233546,WINE - PREMIUM CABERNET,428368000,LIQUOR-42 PROOF OR LESS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
6998,0,CANDY,SARRIS HIGH HEEL W/8PC,SARRIS EVERYDAY WHSE,0,1202513369,WINE - PREMIUM CABERNET,428368000,MARGARINE-BOWLS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
7004,0,CANDY,SARRIS HIGH HEEL W/8PC,SARRIS EVERYDAY WHSE,0,1202513369,WINE - PREMIUM CABERNET,428368000,STARBUCKS TEAS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
8464,0,EYE & EAR CARE,SAV VK CRYSTAL READER,FOSTER GRANT EYEWEAR,0,1202366858,WINE - PREMIUM CABERNET,428368000,VITAMINS-SINGLE LETTERS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
8558,0,EYE & EAR CARE,SUN READER,FOSTER GRANT EYEWEAR,0,1202366890,WINE - PREMIUM CABERNET,428368000,LIQUOR - TEQUILA,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
9294,0,HAIR CARE,SEXY CURLY CURL POWER FOAM 8.4,PROFESSIONAL STYLING,0,1202123718,WINE - PREMIUM CABERNET,428368000,VEGAN/VEGETARIAN CONDIMENTS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
9676,0,HOUSEWARES,BM MD INSULATED SCAN PAY GOBAG,HOT COLD BAGS - A,0,1202221008,WINE - PREMIUM CABERNET,760765175,FAMILY VIDEOS,1,100,SWITZERLAND GRUYERE C&W-CD,NA,NA,NA,NA,NA,NA,NA
9678,0,HOUSEWARES,BM MD INSULATED SCAN PAY GOBAG,HOT COLD BAGS - A,0,1202221008,WINE - PREMIUM CABERNET,760765175,BEERS PREMIUM,1,100,SWITZERLAND GRUYERE C&W-CD,NA,NA,NA,NA,NA,NA,NA
9680,0,HOUSEWARES,BM MD INSULATED SCAN PAY GOBAG,HOT COLD BAGS - A,0,1202221008,WINE - PREMIUM CABERNET,760765175,DONUTS - PLU,1,100,SWITZERLAND GRUYERE C&W-CD,NA,NA,NA,NA,NA,NA,NA
10966,0,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY HM,HALLMARK CLASSIC,0,8939364,WINE - PREMIUM CABERNET,428368000,PRETZELS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
14034,0,TRIAL AND CLIP STRIP,DIAMOND QUILTED HEAT,SBT STRIPS,0,1202570890,WINE - PREMIUM CABERNET,428368000,NON ALCOHOLICS - BEER,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
14053,0,TRIAL AND CLIP STRIP,DIAMOND QUILTED HEAT,SBT STRIPS,0,1202570890,WINE - PREMIUM CABERNET,428368000,ITALIAN CHEESES,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
14302,0,VITAMINS,AIRBORNE EFFERV TABS ORANGE,VITAMINS-SINGLE LETTERS,0,1202359524,WINE - PREMIUM CABERNET,428368000,KAB MISC,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
14304,0,VITAMINS,AIRBORNE EFFERV TABS ORANGE,VITAMINS-SINGLE LETTERS,0,1202359524,WINE - PREMIUM CABERNET,428368000,WINE - PREMIUM CHARDONNAY,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
14773,0,VITAMINS,RAINBOW LIGHT PN DAILY DUO,VITAMINS-MULTIPLES,0,1201457921,WINE - PREMIUM CABERNET,428368000,SUSHI,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
1462,0,BEER / WINE / ALCOHOL BEV.,3593B GLEN MORAY POST CAST FIN,LIQUOR - SCOTCH,0,1202119482,WINE - PREMIUM CHARDONNAY,428368000,SOUP,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
3093,0,BEER / WINE / ALCOHOL BEV.,DEBONNE ROSE OF PINOT NOIR,WINE - REGIONALS,0,576472000,WINE - PREMIUM CHARDONNAY,428368000,CHEESE CRUMBLES,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
3480,0,BEER / WINE / ALCOHOL BEV.,FIRESIDE CAB/CAB FRANC/MERLOT,WINE - REGIONALS,0,1201715127,WINE - PREMIUM CHARDONNAY,428368000,RIVER CITY CHICKEN,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
3537,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM CHARDONNAY,1200938006,SPICE - MISC & DSD SPICES,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3539,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM CHARDONNAY,1200938006,WINE - PREMIUM MERLOT,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3554,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM CHARDONNAY,1200938006,VEGAN/VEGETARIAN BURG/GRNDS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3578,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM CHARDONNAY,1200938006,WINE - ZINFANDEL,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3591,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM CHARDONNAY,1200938006,TRADITIONAL WHITE BREAD,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3807,0,BEER / WINE / ALCOHOL BEV.,HEINEKEN 5 LT MINI KEG,BEERS - IMPORT,0,1200168412,WINE - PREMIUM CHARDONNAY,428368000,DIGITAL VIDEO DISK,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
5697,0,BEER / WINE / ALCOHOL BEV.,SILVER OAK ALEXANDER CABERNET,WINE - PREMIUM CABERNET,0,1200233546,WINE - PREMIUM CHARDONNAY,428368000,BEERS PREMIUM,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
7003,0,CANDY,SARRIS HIGH HEEL W/8PC,SARRIS EVERYDAY WHSE,0,1202513369,WINE - PREMIUM CHARDONNAY,428368000,FRUIT SNACKS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
10967,0,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY HM,HALLMARK CLASSIC,0,8939364,WINE - PREMIUM CHARDONNAY,428368000,SF ACE STORE FIXTURES,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
10968,0,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY HM,HALLMARK CLASSIC,0,8939364,WINE - PREMIUM CHARDONNAY,428368000,SNACKS,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
10969,0,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY HM,HALLMARK CLASSIC,0,8939364,WINE - PREMIUM CHARDONNAY,428368000,GRAB & GO,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
10972,0,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY HM,HALLMARK CLASSIC,0,8939364,WINE - PREMIUM CHARDONNAY,428368000,MARKET DISTRICT GEN. MERCH-A,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
12818,0,SNACKS,WALKERS FESTIVE SHAPES COOKIES,SEASONAL COOKIES,0,1202572293,WINE - PREMIUM CHARDONNAY,428368000,MARKET DISTRICT ASIAN,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
13348,0,SPECIALTY FOODS,WINKING GIRL HOT TOMATILLO SAL,SPECIALTY SALSAS,0,8999155,WINE - PREMIUM CHARDONNAY,428368000,KETCHUP/MUSTARD-YELLOW MUSTARD,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
13357,0,SPECIALTY FOODS,WINKING GIRL HOT TOMATILLO SAL,SPECIALTY SALSAS,0,8999155,WINE - PREMIUM CHARDONNAY,428368000,DONUTS - PLU,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
13364,0,SPECIALTY FOODS,WINKING GIRL HOT TOMATILLO SAL,SPECIALTY SALSAS,0,8999155,WINE - PREMIUM CHARDONNAY,428368000,FLORAL CANDY,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
13365,0,SPECIALTY FOODS,WINKING GIRL HOT TOMATILLO SAL,SPECIALTY SALSAS,0,8999155,WINE - PREMIUM CHARDONNAY,428368000,ING CAKE - LAYER/SHEET/CUPCAKE,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
13479,0,SPORTS,OPHS REALITY CAP,OHIOPYLE HIGHSCHOOL,0,1202202818,WINE - PREMIUM CHARDONNAY,428368000,ORG CITRUS:BAGGED,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
14041,0,TRIAL AND CLIP STRIP,DIAMOND QUILTED HEAT,SBT STRIPS,0,1202570890,WINE - PREMIUM CHARDONNAY,428368000,GINGERALE,1,100,KEEB TOASTED MEDLEY,NA,NA,NA,NA,NA,NA,NA
3530,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,ALL OTHER EVERYDAY GIFTS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3532,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,SOUP,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3544,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,STARBUCKS MERCHANDISE,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3555,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,NON ALCOHOLICS - BEER,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3565,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,MARKET DISTRICT GEN. MERCH-A,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3573,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,LIQUOR-42 PROOF OR LESS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3581,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,WINE - PREMIUM CHARDONNAY,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3587,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM MERLOT,1200938006,POTATO CHIPS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3552,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,VALENTINE CANDY,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3556,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,GRAPES BLACK,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3561,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,QUARTS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3562,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,SPICE - MISC & DSD SPICES,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3567,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,FRUIT SNACKS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3575,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,MARKET DISTRICT GEN. MERCH-A,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3582,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,ALL OTHER EVERYDAY GIFTS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3584,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,BEERS - IMPORT,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3585,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - PREMIUM SAUVIGON BLANC,1200938006,EXACT WT NAT CHUNK CHEESE,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3535,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - REGIONALS,1200938006,BEERS PREMIUM,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3536,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - REGIONALS,1200938006,BEERS-BELOW PREM.POPU.&BUDGET,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3549,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - REGIONALS,1200938006,ANGUS BEEF ROUNDS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3559,0,BEER / WINE / ALCOHOL BEV.,FOUR SEASONS SEKNG ALPHA 4 CAN,BEERS - SPECIALTY & MICRO,0,1202530008,WINE - REGIONALS,1200938006,ALL OTHER EVERYDAY GIFTS,1,100,ADD 4 OZ RST PEPP&ONION,NA,NA,NA,NA,NA,NA,NA
3638,0,BEER / WINE / ALCOHOL BEV.,FREEMARK ABBEY CABERNET,WINE - PREMIUM CABERNET,0,1200593818,WINE - REGIONALS,1200127744,MARKET DISTRICT BAKEWARE,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
3712,0,BEER / WINE / ALCOHOL BEV.,GREAT LAKES DORTMUNDER 15PK,BEERS - SPECIALTY & MICRO,0,1202059742,WINE - REGIONALS,1200127744,WINE - PREMIUM CHARDONNAY,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
4319,0,BEER / WINE / ALCOHOL BEV.,LIQUID LT SAUVIGNON BLANC,WINE - PREMIUM SAUVIGON BLANC,0,1202517180,WINE - REGIONALS,1200127744,PITTSBURGH PENGUINS,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
4926,0,BEER / WINE / ALCOHOL BEV.,OAK RIDGE OZV ZINFANDEL,WINE - ZINFANDEL,0,1201028460,WINE - REGIONALS,1200223198,GINGERALE,1,100,TC EX STR GAS RELIEF SOFTGELS,NA,NA,NA,NA,NA,NA,NA
4927,0,BEER / WINE / ALCOHOL BEV.,OAK RIDGE OZV ZINFANDEL,WINE - ZINFANDEL,0,1201028460,WINE - REGIONALS,1200223198,GRAB & GO,1,100,TC EX STR GAS RELIEF SOFTGELS,NA,NA,NA,NA,NA,NA,NA
4929,0,BEER / WINE / ALCOHOL BEV.,OAK RIDGE OZV ZINFANDEL,WINE - ZINFANDEL,0,1201028460,WINE - REGIONALS,1200223198,GRAPES BLACK,1,100,TC EX STR GAS RELIEF SOFTGELS,NA,NA,NA,NA,NA,NA,NA
6517,0,BOOKS/MAGAZINES/STATIONARY,IPI STORY OF XMAS CA,CHILDRENS CHRISTMAS,0,9000340,WINE - REGIONALS,1200127744,RIVER CITY SIDE DISHES,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
6839,0,CANDY,HEART RED VELVET 6X6 4.5OZ,SARRIS EVERYDAY WHSE,0,1201086623,WINE - REGIONALS,1200127744,STARBUCKS MERCHANDISE,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
6853,0,CANDY,HEART RED VELVET 6X6 4.5OZ,SARRIS EVERYDAY WHSE,0,1201086623,WINE - REGIONALS,1200127744,SOUP,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
6858,0,CANDY,HEART RED VELVET 6X6 4.5OZ,SARRIS EVERYDAY WHSE,0,1201086623,WINE - REGIONALS,1200127744,WINE - ZINFANDEL,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
7328,0,COUGH & COLD,FLONASE SENSIMIST TWIN PACK,ADULT ALLERGY (NON PSE),0,1202084914,WINE - REGIONALS,1200127744,TRADITIONAL WHITE BREAD,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
8169,0,EYE & EAR CARE,SAV FX TR90 MED FULL RDRS 300,FOSTER GRANT EYEWEAR,0,1202366658,WINE - REGIONALS,1200127744,POTATOES PREMIUM,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
8175,0,EYE & EAR CARE,SAV FX TR90 MED FULL RDRS 300,FOSTER GRANT EYEWEAR,0,1202366658,WINE - REGIONALS,1200127744,LIQUOR-42 PROOF OR LESS,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
8176,0,EYE & EAR CARE,SAV FX TR90 MED FULL RDRS 300,FOSTER GRANT EYEWEAR,0,1202366658,WINE - REGIONALS,1200127744,LIQUOR - TEQUILA,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
8511,0,EYE & EAR CARE,SAV VK CRYSTAL READER,FOSTER GRANT EYEWEAR,0,1202366860,WINE - REGIONALS,1200127744,MISC SPORTS,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
8688,0,FIRST AID,BM SPLINT WRIST REVERS LG/XL,ELASTIC/MEDICAL GOODS,0,1202553760,WINE - REGIONALS,1200871113,EVERYDAY PARTYWARE,1,100,N. BASK MILK THISTLE 175 MG,NA,NA,NA,NA,NA,NA,NA
10049,0,HOUSEWARES,STNLSS STL STOCK POT/LID 8QT,COOKWARE - A,0,1202562033,WINE - REGIONALS,1200127744,ORG CITRUS:BAGGED,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
10683,0,SEAFOOD,FRESH LUMP CRABMEAT MOD,CRAB & LOBSTER,0,191804322,WINE - REGIONALS,1200127744,MARKET DISTRICT GEN. MERCH-A,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
688,0,AS SEEN ON TV & KAB,PET SLIPPERS WELSH CORGI,AS SEEN ON TV,0,1202469299,WINE - SPARKLING WINES,1201096434,SOUP,1,100,RIKALOFF VODKA,NA,NA,NA,NA,NA,NA,NA
694,0,AS SEEN ON TV & KAB,PET SLIPPERS WELSH CORGI,AS SEEN ON TV,0,1202469299,WINE - SPARKLING WINES,1201096434,SALADS CRUNCHY BLENDS,1,100,RIKALOFF VODKA,NA,NA,NA,NA,NA,NA,NA
697,0,AS SEEN ON TV & KAB,PET SLIPPERS WELSH CORGI,AS SEEN ON TV,0,1202469299,WINE - SPARKLING WINES,1201096434,SPECIALTY SALAD DRESSING,1,100,RIKALOFF VODKA,NA,NA,NA,NA,NA,NA,NA
702,0,AS SEEN ON TV & KAB,PET SLIPPERS WELSH CORGI,AS SEEN ON TV,0,1202469299,WINE - SPARKLING WINES,1201096434,PRETZELS,1,100,RIKALOFF VODKA,NA,NA,NA,NA,NA,NA,NA
1885,0,BEER / WINE / ALCOHOL BEV.,9149L STOLI RASP VODKA,LIQUOR - VODKA,0,1201624562,WINE - SPARKLING WINES,1200127744,MARKET DISTRICT GEN. MERCH-A,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
1888,0,BEER / WINE / ALCOHOL BEV.,9149L STOLI RASP VODKA,LIQUOR - VODKA,0,1201624562,WINE - SPARKLING WINES,1200127744,CARROTS PREMIUM,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
3213,0,BEER / WINE / ALCOHOL BEV.,DUCK POND PINOT GRIS 750ML,WINE - OTHER WHITE,0,1200019730,WINE - SPARKLING WINES,1200127744,BEST MARKETS CHICKEN,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
6509,0,BOOKS/MAGAZINES/STATIONARY,IPI STORY OF XMAS CA,CHILDRENS CHRISTMAS,0,9000340,WINE - SPARKLING WINES,1200127744,CHEESE SPREADS,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
6872,0,CANDY,HEART RED VELVET 6X6 4.5OZ,SARRIS EVERYDAY WHSE,0,1201086623,WINE - SPARKLING WINES,1200127744,ANTACID-TABLETS,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
8624,0,FIRST AID,ACE DELUXE ANKLE BRACE ADJ ONE,ELASTIC/MEDICAL GOODS,0,1202232383,WINE - SPARKLING WINES,1200127744,FRUIT SNACKS,2,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
12432,0,SKIN CARE,AVA SEA KELP FACIAL TONER,NATURAL ORGANIC CLEANSER,0,9003129,WINE - SPARKLING WINES,1201096434,SPICE - MISC & DSD SPICES,1,50,RIKALOFF VODKA,NA,NA,NA,NA,NA,NA,NA
6248,0,BEER / WINE / ALCOHOL BEV.,WILD TRAIL PALE ALE 6PK CANS,BEERS - SPECIALTY & MICRO,0,1201713326,WINE - ZINFANDEL,1200978429,POTATOES PREMIUM,1,100,SIMPLY ORGANIC ITALIAN SEASON,NA,NA,NA,NA,NA,NA,NA
6249,0,BEER / WINE / ALCOHOL BEV.,WILD TRAIL PALE ALE 6PK CANS,BEERS - SPECIALTY & MICRO,0,1201713326,WINE - ZINFANDEL,1200978429,PRETZELS,1,100,SIMPLY ORGANIC ITALIAN SEASON,NA,NA,NA,NA,NA,NA,NA
10895,0,SEASONAL/PARTY/TOYS/CARDS,CARD BABY HM,HALLMARK CLASSIC,0,8936962,WINE - ZINFANDEL,1200978429,SUPPLIES - PIE FILLING,1,100,SIMPLY ORGANIC ITALIAN SEASON,NA,NA,NA,NA,NA,NA,NA
12424,0,SKIN CARE,AVA SEA KELP FACIAL TONER,NATURAL ORGANIC CLEANSER,0,9003129,WINE - ZINFANDEL,1201096434,BAGGED CITRUS LEMONS/LIMES,1,50,RIKALOFF VODKA,NA,NA,NA,NA,NA,NA,NA
12425,0,SKIN CARE,AVA SEA KELP FACIAL TONER,NATURAL ORGANIC CLEANSER,0,9003129,WINE - ZINFANDEL,1201096434,FRUIT SNACKS,1,50,RIKALOFF VODKA,NA,NA,NA,NA,NA,NA,NA
13659,0,STATIONERY,CRAYOLA ART BUDDY BACKPACK,ART SUPPLIES-A,0,1200137662,WINE - ZINFANDEL,1200978429,WINE - PREMIUM CHARDONNAY,1,100,SIMPLY ORGANIC ITALIAN SEASON,NA,NA,NA,NA,NA,NA,NA
3627,0,BEER / WINE / ALCOHOL BEV.,FREEMARK ABBEY CABERNET,WINE - PREMIUM CABERNET,0,1200593818,WINE- SINGLE SERVE,1200978429,LIQUOR-42 PROOF OR LESS,1,100,SIMPLY ORGANIC ITALIAN SEASON,NA,NA,NA,NA,NA,NA,NA
